%mand_s=2.52004e+07 kt02=6.73378 p_pdf=13200
%num_elements=4900
%num_sum_T_pp_A=14
%num_sum_T_pp_B=14
%num_T_AA(0)=5
%num_T_BB(0)=5

%sum_T_pp_A
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%sum_T_pp_B
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%T_AA(0)
30 34 38 42 46 

%T_BB(0)
30 34 38 42 46 

%sigma_jet_values
99.1617 100.876 102.23 103.326 104.232 
102.123 103.858 105.228 106.336 107.252 
104.521 106.272 107.654 108.773 109.697 
106.502 108.265 109.658 110.786 111.717 

90.2257 92.5252 94.3404 95.8101 97.0242 
93.8995 96.234 98.0761 99.5676 100.8 
96.8003 99.1618 101.025 102.539 103.781 
99.1484 101.531 103.412 104.935 106.194 
101.088 103.489 105.385 106.919 108.187 

85.0403 87.95 90.2486 92.1066 93.6428 
88.6372 91.5903 93.9216 95.8095 97.368 
91.4771 94.4643 96.8227 98.7319 100.309 
93.7759 96.7908 99.1711 101.098 102.689 
95.6748 98.7126 101.111 103.052 104.656 

79.8556 83.3752 86.1538 88.4029 90.2628 
83.3747 86.9475 89.762 92.0502 93.9361 
86.154 89.7673 92.6202 94.9295 96.8373 
88.403 92.0503 94.9296 97.2604 99.1858 
90.2623 93.9362 96.8372 99.1857 101.126 

74.6711 78.8005 82.0601 84.6995 86.8797 
78.1133 82.3041 85.6128 88.2913 90.5043 
80.8306 85.0702 88.4175 91.1273 93.3656 
83.0308 87.3095 90.6879 93.4228 95.6819 
84.8477 89.1605 92.5635 95.3194 97.5954 

69.4861 74.2258 77.9675 80.9962 83.4985 
72.851 77.6614 81.4586 84.5327 87.0726 
75.5076 80.3735 84.2149 87.3247 89.8937 
77.6581 82.5691 86.4462 89.5849 92.1781 
79.4345 84.3829 88.2895 91.4534 94.0649 

64.3015 69.6508 73.8743 77.2931 80.1171 
67.589 73.0181 77.3047 80.7742 83.6405 
70.1847 75.6766 80.0127 83.5225 86.4221 
72.2858 77.8288 82.2048 85.7477 88.674 
74.0214 79.6065 84.0158 87.5853 90.5352 

59.1168 65.0763 69.7808 73.5898 76.736 
62.327 68.3752 73.1501 77.016 80.2088 
64.8614 70.9732 75.8101 79.7201 82.9505 
66.9142 73.0885 77.9635 81.9099 85.1701 
68.6078 74.8306 79.7418 83.7191 87.0035 

53.9321 60.5014 65.6879 69.8861 73.3547 
57.0649 63.7323 68.9961 73.257 76.7772 
59.5383 66.2825 71.6078 75.9183 79.4787 
61.5404 68.3485 73.7222 78.0726 81.6663 
63.1943 70.0536 75.4693 79.8517 83.4734 

48.7472 55.9267 61.5946 66.1828 69.9732 
51.8034 59.0893 64.8416 69.4986 73.3452 
